x,y,u,v,p,vMag
5.06090660e-02,-1.17814988e-01,3.91509160e-02,-2.43559003e-01,-4.28184807e-01,2.46685594e-01
1.97425252e-01,-2.83458088e-01,1.93672460e-02,-8.19590747e-01,-9.54938889e-01,8.19819510e-01
-3.05108772e-01,-3.14793442e-01,4.94813323e-01,6.05031550e-02,2.56325781e-01,4.98498589e-01
3.06253938e-01,1.45378366e-01,9.92387980e-02,8.97079885e-01,3.37657332e-01,9.02552307e-01
2.35825397e-02,-1.94637313e-01,8.12166572e-01,2.54495561e-01,1.00376165e+00,8.51106703e-01
4.77609352e-01,9.05919293e-02,4.82608378e-01,-1.38108897e+00,-3.70255411e-01,1.46298242e+00
5.37875250e-01,2.77259798e-01,1.54107058e+00,-1.98624265e+00,6.78271711e-01,2.51397252e+00
-2.38698407e-01,-5.04486017e-02,8.34258437e-01,2.70483315e-01,8.32124412e-01,8.77011061e-01
2.74477483e-01,-2.05397763e-01,2.73284495e-01,-1.13122165e-01,3.69364202e-01,2.95771956e-01
-3.68527452e-01,2.44125785e-01,7.72365332e-01,2.40388051e-01,1.10326719e+00,8.08909535e-01
-2.97602481e-01,1.75451649e-01,6.95474386e-01,2.00844780e-01,1.19745016e+00,7.23894477e-01
2.23225371e-02,2.12490769e-01,3.88729453e-01,4.24627066e-01,-7.85579979e-02,5.75689793e-01
-2.10745999e-01,1.61632724e-01,6.81243062e-01,1.81506172e-01,1.18326902e+00,7.05008209e-01
-3.05561557e-01,-6.77892033e-02,5.97784400e-01,1.30748823e-01,3.62853348e-01,6.11916184e-01
-6.89538337e-02,2.45813685e-01,-6.81722879e-01,6.17281914e-01,2.06090674e-01,9.19664621e-01
-2.74441060e-01,-2.14520703e-01,5.24050236e-01,8.18962902e-02,2.88843334e-01,5.30410826e-01
3.35762943e-01,-2.25801953e-01,-2.29901224e-02,-4.35069799e-01,-1.01108456e+00,4.35676783e-01
-6.91619185e-02,3.29932062e-01,3.44106585e-01,3.82394373e-01,-8.31812099e-02,5.14426649e-01
1.60703796e-01,-5.13929392e-02,-5.19339204e-01,3.89965922e-02,-1.03186056e-01,5.20801246e-01
-2.14936640e-01,-3.29385995e-01,5.20752549e-01,7.96887726e-02,2.85255671e-01,5.26814520e-01
1.55642131e-01,-1.92618899e-01,-2.49954611e-02,-5.56879044e-01,-7.46297717e-01,5.57439744e-01
5.61790627e-01,-1.89151263e-01,2.19852066e+00,-1.55751538e+00,1.85152531e+00,2.69431758e+00
-3.03078500e-01,-2.23122705e-01,5.05572438e-01,6.86235279e-02,2.68746018e-01,5.10208488e-01
1.70930785e-01,-2.20377237e-01,9.48170200e-03,-7.30180502e-01,-8.86536241e-01,7.30242014e-01
1.81561431e-01,-1.02880294e-01,-4.31287676e-01,-3.91500562e-01,-5.10824800e-01,5.82478940e-01
1.57503703e-01,1.26516367e-01,6.08874373e-02,9.88444239e-02,-3.40478480e-01,1.16092637e-01
1.00287057e-01,-3.35085873e-01,6.90999627e-01,1.64363727e-01,1.10733378e+00,7.10278749e-01
2.09931568e-01,-1.56094536e-01,1.63779557e-01,-8.80491495e-01,-6.60898387e-01,8.95594239e-01
1.91149948e-01,2.73674891e-01,1.25153229e-01,-1.28817886e-01,-5.09865820e-01,1.79603398e-01
-2.50495363e-01,-1.30995652e-01,6.56777978e-01,1.68202087e-01,4.25673783e-01,6.77974403e-01
-1.77902305e-01,1.84516770e-01,6.67619109e-01,1.78374663e-01,4.36223388e-01,6.91037476e-01
5.44336808e-02,-2.59467991e-01,7.40150571e-01,2.31842414e-01,1.16992402e+00,7.75611877e-01
-2.20092892e-01,-2.33679002e-01,5.83681226e-01,1.21776864e-01,3.48672330e-01,5.96249461e-01
5.91641586e-01,4.77383398e-02,2.51578856e+00,-1.88717961e+00,1.80850828e+00,3.14493871e+00
3.24539948e-01,-2.63882025e-01,-1.56069338e-01,-7.11047888e-01,-1.40923846e+00,7.27974415e-01
5.65969571e-02,-1.91470646e-01,5.21790028e-01,8.13498944e-02,2.85551965e-01,5.28093398e-01
-9.04242583e-02,2.62621012e-02,6.31437182e-01,1.56559393e-01,3.94336522e-01,6.50556505e-01
2.02520922e-01,-1.11806244e-01,-2.35055208e-01,-6.26369953e-01,-5.62324166e-01,6.69021845e-01
4.30135962e-01,-3.24654627e-01,-3.45830828e-01,-9.55991149e-01,-1.09624135e+00,1.01662087e+00
4.72204548e-01,9.75120604e-02,3.45377058e-01,-1.34798503e+00,-6.01579964e-01,1.39152753e+00
7.27411685e-02,2.09045293e-01,2.96374887e-01,2.33850345e-01,2.83973038e-01,3.77523601e-01
-2.45312764e-01,-1.16259183e-01,7.07813025e-01,2.00529471e-01,4.89026308e-01,7.35670686e-01
1.52546101e-01,3.23692897e-01,5.18771529e-01,1.06668964e-01,4.77852046e-01,5.29624581e-01
6.94724374e-02,-2.39308043e-01,8.25047135e-01,2.69227982e-01,7.73188114e-01,8.67863178e-01
1.86720223e-01,1.03169752e-01,-4.38215375e-01,-1.83864519e-01,-4.97649968e-01,4.75225061e-01
5.89736812e-01,3.52049689e-01,2.34275532e+00,-2.22143698e+00,1.35989773e+00,3.22851110e+00
-2.02647200e-02,-3.14610623e-02,1.19984545e-01,-2.60495603e-01,-4.12502408e-01,2.86799997e-01
-2.01540584e-01,-1.78054651e-01,7.49743938e-01,2.27047637e-01,5.52134216e-01,7.83368766e-01
4.99758284e-01,-1.69513899e-01,1.10203707e+00,-1.56487525e+00,6.63432062e-01,1.91398013e+00
4.57186664e-01,2.71086903e-02,1.74063649e-02,-1.21957994e+00,-1.06328857e+00,1.21970415e+00
5.14798366e-01,-3.58923259e-02,1.32556510e+00,-1.65706992e+00,8.62450719e-01,2.12202811e+00
3.83882280e-01,-2.96691860e-01,1.68219864e-01,-7.45520651e-01,-2.12613493e-01,7.64263630e-01
-2.16148497e-01,2.04474716e-01,7.52844572e-01,2.34449908e-01,1.14179027e+00,7.88505971e-01
-3.61641703e-02,8.66554223e-02,-2.69561350e-01,1.60350725e-01,-5.58531024e-02,3.13648969e-01
-1.36376742e-01,2.22774324e-01,-1.83880851e-01,-1.09858677e-01,-3.29020679e-01,2.14198738e-01
-1.78961267e-01,-4.94875495e-02,7.04603076e-01,2.09059551e-01,1.19743967e+00,7.34963536e-01
2.24317792e-01,-8.86341728e-02,4.05308791e-02,-5.23503602e-01,-1.34901613e-01,5.25070250e-01
2.45641280e-02,1.63469840e-01,2.90965974e-01,2.30690837e-02,-3.18968296e-01,2.91879058e-01
-1.63974323e-01,2.16458620e-01,1.57957658e-01,-2.57566482e-01,-3.88124824e-01,3.02144200e-01
2.90444769e-01,-3.72718308e-02,9.76158082e-02,6.83348596e-01,2.81367958e-01,6.90285563e-01
3.12048099e-02,9.17158450e-02,-7.44540811e-01,5.70956111e-01,2.29869232e-01,9.38260019e-01
4.85080206e-01,-5.55907029e-02,7.25389004e-01,-1.47631574e+00,3.56703401e-02,1.64490044e+00
-2.83401561e-01,1.22719801e-01,7.30251074e-01,2.28222266e-01,1.18518996e+00,7.65083015e-01
1.11246825e-01,-1.48087782e-01,-9.63493660e-02,-2.31072471e-01,-4.26232934e-01,2.50355124e-01
1.06143688e-01,-2.97970971e-01,7.75703430e-01,2.35757962e-01,8.50850463e-01,8.10738921e-01
-1.80612463e-01,2.03416375e-01,4.95550007e-01,6.40325099e-02,2.55057752e-01,4.99669850e-01
-1.68002468e-01,-1.61131736e-01,8.25307369e-01,2.61605918e-01,9.26843047e-01,8.65777075e-01
-7.11329818e-02,5.70919876e-02,9.02959183e-02,-2.62984753e-01,-4.29620028e-01,2.78054535e-01
5.43956114e-01,1.58893151e-01,1.73474526e+00,-1.86217701e+00,1.12291312e+00,2.54500389e+00
4.01473996e-01,1.69388880e-01,7.86487609e-02,-6.27100170e-01,6.24559298e-02,6.32012844e-01
-2.91606753e-01,-2.15692819e-01,5.12449861e-01,7.36435801e-02,2.76389241e-01,5.17714441e-01
2.78837222e-01,-3.35733770e-01,2.23487869e-01,-2.18520433e-01,-8.22026506e-02,3.12566787e-01
-1.21132773e-01,-2.31819419e-01,8.08212042e-01,2.51946330e-01,9.97607052e-01,8.46571684e-01
2.46560670e-01,4.09597413e-02,4.73187678e-03,-3.77678722e-02,1.84096619e-01,3.80631424e-02
3.75405748e-01,3.16385068e-01,-5.50752997e-01,-4.84991744e-02,-1.11679822e-01,5.52884281e-01
-2.54850023e-01,-2.14092325e-01,5.43966770e-01,9.55800861e-02,3.09302330e-01,5.52300096e-01
2.71182826e-01,1.96681069e-01,3.62017632e-01,2.48854771e-01,4.23234046e-01,4.39301133e-01
-1.39228106e-01,-3.14092206e-01,6.99213147e-01,1.95954606e-01,4.77147043e-01,7.26152360e-01
-1.13456250e-01,3.83610348e-02,8.22793245e-01,2.61019170e-01,9.03224349e-01,8.63203168e-01
4.05346773e-01,-2.34925018e-01,-5.09792089e-01,-9.90963638e-01,-5.44727266e-01,1.11440432e+00
5.93463715e-01,-1.16507055e-03,2.55914569e+00,-1.87045729e+00,1.85432839e+00,3.16983247e+00
-2.75245376e-01,-3.36144788e-01,4.97038990e-01,6.22022450e-02,2.58955121e-01,5.00916004e-01
-2.42083553e-01,2.35978163e-01,7.12736726e-01,2.15190157e-01,1.19381237e+00,7.44513571e-01
5.89137966e-01,-9.34617444e-02,2.53077984e+00,-1.79551721e+00,1.89709210e+00,3.10301924e+00
6.08201543e-01,-5.15894149e-03,2.76802921e+00,-1.99097562e+00,1.89329028e+00,3.40968776e+00
7.99165556e-02,8.60223679e-02,-1.68161675e-01,5.27824342e-01,1.42824233e-01,5.53964734e-01
5.60597139e-01,2.78536707e-01,1.93058729e+00,-2.04664636e+00,1.13372898e+00,2.81352615e+00
7.15004417e-03,-1.20751127e-01,4.81314659e-01,5.06025851e-02,2.39237562e-01,4.83967394e-01
-3.43314773e-01,-7.52126064e-02,5.31350493e-01,8.71625096e-02,2.96285152e-01,5.38452089e-01
-3.59379575e-01,-2.71596475e-01,4.92570877e-01,5.88245243e-02,2.53612816e-01,4.96070951e-01
-3.57711746e-01,1.83517317e-01,8.25036407e-01,2.61413395e-01,9.28473115e-01,8.65460575e-01
1.13285843e-02,1.95012988e-02,-2.67349005e-01,2.02140823e-01,-9.52708721e-03,3.35166246e-01
5.69973773e-02,-8.46208183e-02,-1.71960682e-01,-1.08891934e-01,-3.28743637e-01,2.03538522e-01
1.69871353e-02,-1.90487388e-01,7.95395494e-01,2.48445049e-01,1.05677414e+00,8.33294034e-01
-1.82971408e-01,2.94965382e-01,-1.07496038e-01,-1.67744190e-01,-3.74138713e-01,1.99232310e-01
9.26539831e-02,2.26909112e-01,3.16926420e-01,1.02856591e-01,6.09390318e-01,3.33199382e-01
3.82746722e-01,-3.56553256e-01,1.73065081e-01,-7.36010373e-01,-1.80944398e-01,7.56083846e-01
6.38825293e-02,3.00723238e-01,7.54526138e-01,-3.95275414e-01,2.22386169e+00,8.51793647e-01
1.06331455e-01,1.86907043e-01,4.35220242e-01,4.44638133e-01,-2.45085731e-02,6.22189462e-01
2.22574599e-01,-1.00729881e-01,7.82466382e-02,-5.82713664e-01,-1.82841063e-01,5.87943673e-01
-2.16393838e-01,2.99181503e-02,6.92434192e-01,1.97195873e-01,1.19545186e+00,7.19966173e-01
2.74266086e-01,2.02185016e-01,4.08443123e-01,3.11436594e-01,4.58175182e-01,5.13632655e-01
4.49697798e-01,-2.03706896e-01,9.79336072e-03,-1.05375552e+00,-8.31788421e-01,1.05380106e+00
-2.74807920e-01,3.38899413e-01,8.30368161e-01,2.67165124e-01,8.60613585e-01,8.72289240e-01
2.28574225e-01,-1.48109768e-01,3.59445781e-01,-7.11344182e-01,-6.99431971e-02,7.97001779e-01
4.68204540e-01,3.11059645e-01,8.77466351e-02,-1.40797818e+00,-1.21457732e+00,1.41070974e+00
-3.23768888e-01,1.29161744e-01,8.20435643e-01,2.58399904e-01,9.57569182e-01,8.60165775e-01
-1.22699525e-01,3.63683823e-02,7.67252803e-01,2.36579016e-01,1.10106707e+00,8.02898824e-01
-2.10724082e-01,-2.11607515e-01,6.41626000e-01,1.58790275e-01,4.08603072e-01,6.60982788e-01
1.48387076e-01,-1.97380201e-01,7.72457663e-03,-4.62989986e-01,-6.30049407e-01,4.63054419e-01
5.20620585e-01,-2.60621140e-01,1.57947540e+00,-1.46584177e+00,1.39427423e+00,2.15486288e+00
3.40249369e-01,2.32820551e-01,-1.38452902e-01,-7.80408800e-01,-1.18673694e+00,7.92595148e-01
3.30520627e-01,5.22610336e-02,-7.55335093e-02,-5.89066088e-01,-1.22084296e+00,5.93888998e-01
-2.76580865e-01,-3.46036167e-01,4.96077508e-01,6.14674538e-02,2.57825434e-01,4.99871135e-01
1.11455401e-02,-2.66522759e-01,6.35957122e-01,1.17104605e-01,1.10730803e+00,6.46649003e-01
-3.34307646e-01,-7.88216896e-02,5.38735271e-01,9.21763033e-02,3.03885341e-01,5.46563983e-01
2.31465405e-01,-5.91865508e-02,3.90895903e-02,-3.50097179e-01,1.88446641e-02,3.52272660e-01
1.39660926e-02,3.16946821e-01,7.46003985e-01,-3.61161739e-01,2.16404700e+00,8.28830361e-01
2.91663239e-03,3.05903094e-01,6.17171764e-01,-1.62389413e-01,1.68399465e+00,6.38178110e-01
2.91133540e-01,3.03281926e-01,5.06239891e-01,5.27893424e-01,6.09460711e-01,7.31402934e-01
-2.30472729e-02,-3.10346060e-01,6.82267189e-01,1.86163798e-01,1.18950307e+00,7.07209647e-01
3.75002245e-01,2.72486924e-01,-4.35829639e-01,-1.55203491e-02,-8.73325095e-02,4.36105877e-01
1.98143416e-01,3.62266626e-01,1.03206165e-01,-1.20153576e-02,-2.62251437e-01,1.03903227e-01
-3.45805036e-01,1.52737228e-01,8.31512928e-01,2.66653836e-01,8.82100701e-01,8.73222768e-01
2.06380275e-01,-1.35689222e-02,-6.66614413e-01,-2.07202852e-01,1.95707425e-01,6.98074341e-01
-1.92592307e-01,2.40436985e-01,3.79619390e-01,-5.94426095e-02,4.00353298e-02,3.84245127e-01
3.96979828e-01,-1.83022581e-01,-1.39275119e-01,-8.60296726e-01,-2.13056728e-01,8.71497571e-01
5.02900231e-01,3.59615819e-01,8.32258463e-01,-1.73990655e+00,-3.53067636e-01,1.92871177e+00
4.25627817e-01,2.40656254e-01,-7.21323729e-01,-9.88941014e-01,-7.81062126e-01,1.22405565e+00
-6.03925868e-02,-5.41718552e-04,3.83579135e-01,-5.33984080e-02,5.15175387e-02,3.87278110e-01
3.74758307e-02,-1.08374437e-01,7.91947469e-02,-2.53702790e-01,-4.24414873e-01,2.65776068e-01
-5.37453020e-02,-7.78551205e-02,7.95406699e-01,2.45885298e-01,1.02772522e+00,8.32545102e-01
5.82364330e-01,-3.18652943e-02,2.41653061e+00,-1.77537096e+00,1.83036220e+00,2.99859333e+00
4.28502839e-01,-3.61684387e-01,-3.33819568e-01,-9.00005519e-01,-1.02157283e+00,9.59919512e-01
-1.56821534e-01,-5.37951896e-02,6.63091421e-01,1.55330554e-01,1.15764165e+00,6.81041718e-01
-1.43939424e-01,-2.51384235e-01,8.13014984e-01,2.64091194e-01,6.96412861e-01,8.54831874e-01
-3.70975814e-01,-2.38471957e-02,5.31840324e-01,8.77395421e-02,2.96575904e-01,5.39029121e-01
6.89764712e-02,2.24912258e-01,3.07636768e-01,1.02277264e-01,6.24495387e-01,3.24192882e-01
3.03943173e-01,-7.35552009e-02,-8.77190381e-02,4.65441704e-01,-4.25200522e-01,4.73635525e-01
6.21298484e-01,2.79338255e-01,2.86491036e+00,-2.25074840e+00,1.74619961e+00,3.64329243e+00
5.78067727e-01,-2.32435126e-01,2.42827678e+00,-1.65836179e+00,1.94030416e+00,2.94052577e+00
8.44560512e-02,-1.48335375e-01,9.39567201e-03,-2.42669106e-01,-4.31341648e-01,2.42850929e-01
2.85224059e-01,3.10361321e-01,5.09579837e-01,3.33191216e-01,5.60483217e-01,6.08841538e-01
4.06612221e-01,-3.16088811e-01,-6.07137918e-01,-9.61406469e-01,-6.05370164e-01,1.13706589e+00
3.37674263e-01,-5.62408194e-02,6.32250458e-02,-4.58596945e-01,-1.01855242e+00,4.62934732e-01
3.94392344e-01,2.73158347e-01,-1.73809864e-02,-2.43552327e-01,1.14869699e-01,2.44171739e-01
4.12030574e-01,1.25548432e-01,-4.06870067e-01,-9.25779819e-01,-3.94015014e-01,1.01124263e+00
8.17572543e-03,3.66892805e-02,-2.74135292e-01,2.98900902e-01,1.12312004e-01,4.05576020e-01
3.80969041e-01,-9.14665845e-02,3.48987371e-01,-6.10692263e-01,-1.49744511e-01,7.03375578e-01
-1.75603693e-01,-2.52315208e-01,6.88781500e-01,1.88995227e-01,4.63808179e-01,7.14240253e-01
-9.73659065e-03,7.60441501e-02,-2.73823947e-01,3.91587794e-01,2.39993140e-01,4.77828979e-01
5.67343625e-01,2.96664326e-01,2.02651834e+00,-2.08717155e+00,1.19136238e+00,2.90913439e+00
-1.04117690e-02,-8.55386506e-03,-9.55831036e-02,-1.71304241e-01,-3.76982510e-01,1.96166441e-01
4.42952085e-01,1.56675488e-01,-4.72983181e-01,-1.25306237e+00,-1.47460067e+00,1.33935738e+00
-6.10793841e-02,3.39603962e-01,3.52508575e-01,3.10194552e-01,1.68580294e-01,4.69556123e-01
1.55718631e-01,4.51007676e-03,-5.49243569e-01,1.54239520e-01,-1.24074854e-01,5.70489526e-01
-2.75858473e-01,-3.55194320e-01,4.95543152e-01,6.10581934e-02,2.57195175e-01,4.99290615e-01
1.15709064e-01,-3.28370084e-01,7.13989615e-01,1.85854778e-01,9.31858957e-01,7.37782657e-01
-3.11132465e-01,1.00568343e-01,8.26101780e-01,2.61977792e-01,9.29542840e-01,8.66646707e-01
4.19255116e-01,3.26118535e-01,-4.48406190e-01,-8.18785429e-01,-3.16417694e-01,9.33529675e-01
5.80821207e-01,-1.26853200e-01,2.42972875e+00,-1.71602166e+00,1.89195001e+00,2.97461128e+00
2.12683727e-01,1.88554937e-01,-3.05037320e-01,-3.98858666e-01,-4.40103590e-01,5.02131462e-01
1.16435453e-01,-9.10986814e-02,-2.94648856e-01,4.51644510e-02,-1.78675443e-01,2.98090219e-01
3.35088869e-01,6.00755892e-02,-4.07380164e-02,-6.54582798e-01,-1.20265675e+00,6.55849218e-01
-2.62114260e-01,1.42683334e-01,6.60637975e-01,1.53710857e-01,1.15612161e+00,6.78284287e-01
6.88131729e-02,1.56730628e-01,2.30294302e-01,1.34311482e-01,-2.91581690e-01,2.66599029e-01
3.06794435e-01,-2.41217600e-01,-5.23875430e-02,-5.18026531e-01,-1.33649957e+00,5.20668745e-01
-2.29067287e-01,2.27529736e-01,7.50815868e-01,2.34021738e-01,1.14642191e+00,7.86441743e-01
1.84270383e-01,-2.48690001e-01,1.99107919e-02,-8.29162240e-01,-9.56068039e-01,8.29401255e-01
5.22115184e-01,2.91700862e-01,1.23136759e+00,-1.92353916e+00,1.69468254e-01,2.28391528e+00
-1.09777864e-01,1.02192059e-01,2.83839017e-01,-1.87914193e-01,-2.16095537e-01,3.40406120e-01
2.77274708e-01,-8.86269665e-02,2.33838230e-01,2.38231882e-01,4.13818717e-01,3.33818436e-01
3.19551879e-01,3.65332678e-01,2.75110841e-01,6.83720112e-01,4.07815635e-01,7.36993313e-01
4.22886694e-01,-7.04270567e-03,-7.54473448e-01,-1.06711948e+00,-9.42048907e-01,1.30689490e+00
3.10457811e-01,1.94851957e-01,9.96797159e-02,8.51086915e-01,3.29555988e-01,8.56904328e-01
-3.26361692e-01,1.73395962e-02,6.80257201e-01,1.83254644e-01,4.53346729e-01,7.04508424e-01
1.22746653e-01,-1.42424889e-01,-1.62834749e-01,-2.34517083e-01,-4.45528746e-01,2.85505563e-01
4.08163890e-01,-1.14199475e-01,-5.07674098e-01,-1.00079024e+00,-5.53362072e-01,1.12219167e+00
1.69736392e-01,-1.47128350e-01,-2.35235751e-01,-6.09964967e-01,-8.89419198e-01,6.53753102e-01
-3.32233953e-01,3.15217726e-01,6.31242514e-01,1.03122786e-01,1.08901834e+00,6.39610350e-01
-9.43183411e-02,-2.66988159e-01,7.89907336e-01,2.44970605e-01,1.05551016e+00,8.27021301e-01
5.11128461e-01,-2.69189452e-02,1.24401581e+00,-1.66123366e+00,7.25057483e-01,2.07539701e+00
3.06694578e-01,-5.16245594e-02,-9.41073373e-02,4.35957491e-01,-4.62283909e-01,4.45999026e-01
-1.07245716e-01,5.27565356e-03,7.58855700e-01,2.34103873e-01,1.11967087e+00,7.94145226e-01
4.67186782e-01,1.75907776e-01,1.57286391e-01,-1.35927069e+00,-9.97781873e-01,1.36834049e+00
6.66280260e-02,-7.62198144e-02,-2.42595732e-01,-8.82984698e-03,-2.35535339e-01,2.42756367e-01
5.54772088e-01,-3.59719978e-01,2.16881490e+00,-1.43414652e+00,1.93833971e+00,2.60010266e+00
4.92713045e-01,2.16063795e-01,7.23318577e-01,-1.58199942e+00,-2.52984464e-01,1.73951495e+00
5.31598910e-01,5.88126645e-02,1.58461869e+00,-1.74067795e+00,1.09396946e+00,2.35392785e+00
4.77135635e-01,-1.05194581e-01,5.93497038e-01,-1.36135817e+00,-2.73378752e-02,1.48510432e+00
-3.58410665e-01,4.14613415e-02,6.19017005e-01,1.44715056e-01,3.84236157e-01,6.35707855e-01
5.60918584e-01,2.17686369e-02,2.08998156e+00,-1.72134864e+00,1.60711682e+00,2.70759392e+00
4.51520131e-01,2.97879262e-01,-3.30533952e-01,-1.27259481e+00,-1.53647542e+00,1.31481946e+00
4.95577372e-01,1.70105549e-01,8.05408478e-01,-1.61721981e+00,-1.32313818e-01,1.80667722e+00
1.68186963e-01,-8.26004695e-02,-4.85126108e-01,-1.84325904e-01,-3.42835128e-01,5.18963754e-01
5.32226580e-01,-3.33983766e-01,1.82246065e+00,-1.38368893e+00,1.68642402e+00,2.28822160e+00
-1.03220420e-01,3.09899342e-01,-5.76884270e-01,6.37467802e-01,1.96364090e-01,8.59744549e-01
4.59693999e-01,-3.25627217e-01,3.52677673e-01,-1.11033940e+00,-5.63190691e-02,1.16500437e+00
8.88556378e-02,-8.36177143e-02,-2.65043676e-01,5.32684624e-02,-1.68805689e-01,2.70343632e-01
-2.27701480e-01,-9.56987919e-02,8.16309094e-01,2.65310287e-01,7.05582619e-01,8.58341515e-01
-1.95018598e-01,1.34721386e-01,6.85088634e-01,1.86085865e-01,1.18630755e+00,7.09911525e-01
3.26083769e-01,-3.24146272e-02,-4.16188203e-02,-5.08378148e-01,-1.22022390e+00,5.10078907e-01
-2.95959310e-02,-2.18545940e-01,6.30851865e-01,1.03939816e-01,1.08970273e+00,6.39357150e-01
-2.83770091e-01,-2.23915849e-02,7.62883186e-01,2.34854802e-01,5.75079501e-01,7.98215210e-01
-1.44976133e-01,3.08002342e-01,-2.75604725e-01,4.04447198e-01,2.56854653e-01,4.89423662e-01
7.09005684e-02,3.60339845e-01,8.76449466e-01,-7.88479090e-01,2.85070705e+00,1.17892456e+00
5.90189362e-01,-2.28452796e-01,2.58740377e+00,-1.77247059e+00,1.95326483e+00,3.13628936e+00
6.08550887e-01,-1.00082192e-01,2.80156922e+00,-1.97415900e+00,1.92462611e+00,3.42725754e+00
-2.82798945e-01,2.15652488e-01,6.34227037e-01,1.09644488e-01,1.09797275e+00,6.43634856e-01
1.63490366e-01,1.91001179e-01,1.42966568e-01,5.18554449e-02,-3.22345972e-01,1.52080327e-01
-1.99529273e-01,-1.91240143e-01,7.27816343e-01,2.13397369e-01,5.17446280e-01,7.58455694e-01
5.30867802e-01,1.48134480e-01,1.50678933e+00,-1.83415043e+00,8.61222863e-01,2.37371469e+00
5.16457042e-03,2.63652092e-02,-2.67211229e-01,1.87482014e-01,-2.61794329e-02,3.26422036e-01
5.94817929e-01,-1.41201523e-01,2.62350321e+00,-1.83191323e+00,1.92898178e+00,3.19979286e+00
-3.30749982e-01,1.73464901e-01,7.78769970e-01,2.42724672e-01,1.09205079e+00,8.15719306e-01
1.63999361e-01,3.39837125e-01,5.55635691e-01,3.02713275e-01,2.02801451e-01,6.32745087e-01
1.75798088e-01,-2.07120815e-01,-2.27121823e-02,-8.82206678e-01,-1.09033775e+00,8.82498980e-01
4.01503163e-01,-1.51102737e-01,-2.87154764e-01,-9.27739799e-01,-3.29058945e-01,9.71163750e-01
9.24914363e-02,-1.78951795e-01,1.33251071e-01,-2.73189664e-01,-4.20395195e-01,3.03954661e-01
-3.22134647e-02,-6.34511006e-03,7.72475377e-02,-2.59110212e-01,-4.30941522e-01,2.70379901e-01
2.68923978e-01,-5.75978279e-02,3.80621254e-01,6.59309477e-02,4.07455683e-01,3.86289328e-01
1.34493809e-01,2.30920256e-01,4.86917973e-01,4.13380682e-01,9.76377875e-02,6.38727427e-01
-2.68394461e-01,-2.40646188e-02,8.12830567e-01,2.63525128e-01,6.93050027e-01,8.54481697e-01
1.62272466e-01,1.81429669e-01,1.52000040e-01,3.80242169e-02,-3.55505526e-01,1.56683922e-01
-2.84550891e-01,-1.52773864e-01,5.49546719e-01,9.93109494e-02,3.14916551e-01,5.58448076e-01
1.79157607e-02,1.51720850e-01,1.48149803e-01,3.19760382e-01,1.46676674e-02,3.52413207e-01
5.73461757e-01,-1.78419664e-01,2.34987855e+00,-1.63896549e+00,1.89901018e+00,2.86498475e+00
-1.48858914e-01,3.06588025e-01,-2.81565815e-01,3.46719205e-01,1.80309743e-01,4.46646988e-01
3.23654575e-02,-2.55391455e-01,6.86603546e-01,1.93632409e-01,1.19678795e+00,7.13384867e-01
-2.33058624e-01,-1.18869790e-01,7.53110647e-01,2.28929892e-01,5.57818055e-01,7.87136912e-01
-3.32850594e-02,3.24520738e-01,3.96735668e-01,2.37454623e-02,9.34532464e-01,3.97445649e-01
5.00697591e-01,2.66900722e-01,8.46363425e-01,-1.69568944e+00,-2.21259922e-01,1.89517641e+00
2.55983959e-01,-9.74758938e-02,5.05008280e-01,-2.56838620e-01,4.08609033e-01,5.66568136e-01
-1.65926615e-01,-2.40647678e-01,7.55954385e-01,2.31198147e-01,5.62864423e-01,7.90518582e-01
3.27860614e-01,-8.78583816e-02,-1.01244617e-02,-5.71523428e-01,-1.25981092e+00,5.71613073e-01
5.42328278e-01,-9.08873521e-02,1.86357760e+00,-1.58110344e+00,1.54197884e+00,2.44393325e+00
4.30380033e-01,1.83038000e-01,-7.38500237e-01,-1.10280252e+00,-1.02843034e+00,1.32723629e+00
-2.72962179e-01,8.84922359e-02,7.51748204e-01,2.36458108e-01,1.15337062e+00,7.88059533e-01
3.42553164e-03,-3.25207686e-01,6.53336883e-01,1.45700499e-01,1.14636004e+00,6.69386089e-01
5.24437081e-01,-2.70884151e-01,1.65485168e+00,-1.44710636e+00,1.48165321e+00,2.19832921e+00
6.77446740e-02,-3.43883910e-01,6.40138745e-01,1.09440491e-01,1.10018611e+00,6.49426520e-01
